id,source,AG98_wtpct,AG22_wtpct,AG23_wtpct,SodaF_wtpct,PotashF_wtpct,Crushing_wtpct,ETP_wtpct,NaSil_wtpct,MOR_MPa,WA_pct,Shrinkage_pct,press_bar,dryer_time_min,kiln_time_min,kiln_temp_C,calorific_NG_Kcal_Nm3,dryer_temp_C,gas_Nm3_per_m2,green_length_mm,green_width_mm,green_thickness_mm,green_weight_g,fired_length_mm,fired_weight_g,cost_Tk_per_kg,CO2_kg_per_kg
85,synthetic,18.113543724941042,3.6262578771172898,13.968176919311887,40.80186201444963,16.483682277563798,3.3856749741397705,2.48178856321241,1.1390136492641645,50.18144718069546,1.2646810444657288,10.755475384470305,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.464518007874024,0.10321438181409745
86,synthetic,18.16141406515105,3.0893910873553496,14.609262250774975,40.149406267586606,17.23409546225649,3.0892701925758517,2.507209373170398,1.1599513011292788,49.589086718502436,0.9995018264447537,10.732676133815437,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.461681544394825,0.10169167542164163
87,synthetic,17.998476783579953,3.209175959138497,14.750305473122186,40.28528200472505,17.39899549928469,2.2658532518739087,2.7459034669678113,1.3460075613079088,50.701438510483364,1.2343058266840041,10.453713230436287,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.536136448543119,0.09848693599275932
88,synthetic,15.201268699699618,3.174449032634021,14.462438448436632,39.6822510004651,20.247330332460074,3.4877115747464424,2.584555192756968,1.1599957188011514,50.47390707686957,1.2728020597170233,10.72122752425902,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.3993081672655885,0.10093382295116622
89,synthetic,16.51240140568964,3.9213033994989885,11.83167744278268,41.122549098952824,20.1695749888064,2.6047103061786228,2.6180008230692993,1.219782535021546,50.525484297394875,1.628458247513378,10.693772489275734,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.505277109899081,0.09609266243486615
90,synthetic,17.544670758756773,3.860629490364263,12.09650493963905,41.06612613099889,19.529502587003275,2.513543649950081,2.4489723350541146,0.9400501082335524,50.74433987158526,1.6068687752891984,10.854147960024413,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.480211008547177,0.09531924452750207
91,synthetic,15.629035091561427,2.63758551858851,13.337449615733789,42.96465110185102,19.588624168401367,2.9943645713151428,2.021743089876961,0.8265468426717799,52.42692747891529,1.2907966794756809,11.147326562727923,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.477756617213918,0.09519134832742478
92,synthetic,15.693272481167098,2.9252811498988436,13.373682736746389,40.534013609315394,21.37228837129677,2.303783611886279,2.5962869384457914,1.2013911012434324,54.34595192743805,1.1533034578750476,10.749399855047946,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.491751338278781,0.09387373426280128
93,synthetic,19.764612342427828,3.415090724330761,11.275534655136903,39.71226107226541,19.378347098397555,2.480736742517024,3.073741229760879,0.8996761351636369,51.787523242576825,1.1557067849916585,10.710737993820908,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.400353805531643,0.09693293841954237
94,synthetic,18.42713860380507,2.5348413735201376,12.000307230673776,39.07234365762227,21.12575329325758,2.9153411666498688,2.488337175035574,1.435937499435726,51.211524597690385,1.5821789895319456,10.817700080089413,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.4621356139388455,0.09862409606310767
95,synthetic,19.269921880736145,2.983323510734407,12.722742010206698,40.5352116610827,18.428769792647238,2.9483037501722933,2.3675223936546312,0.7442050007658882,51.403780947136624,1.300320518013224,10.890169948192202,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.409026197065064,0.09813166894870647
96,synthetic,17.40303815471153,3.1846782917714074,11.201131380745016,42.893886983334866,19.513734360515034,2.4339802041535017,2.28358925067259,1.0859613740960548,52.16742622691845,1.4553693985902105,10.990556151211983,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.546446404118469,0.09383826436024349
97,synthetic,17.049911941125217,2.8282849131919483,14.080280083764155,39.92159664273201,21.02398943506063,2.2515492795166714,2.00825773608,0.8361299685293737,50.44706689750938,1.1575589025490387,10.965799416010457,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.4660298868533195,0.09267476320500886
98,synthetic,18.987554178403762,3.758760799351487,10.691645350580247,40.04045374823491,20.420351308281358,2.173556250964144,2.4290688491721824,1.4986095150119159,51.36585669955787,1.6960270056702944,10.688897556843308,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.568263771048149,0.09532273079244356
99,synthetic,15.962954116154549,2.7309453738664398,12.114001662733967,42.8065240951584,19.33767968178903,3.3993511736198796,3.0789032600863377,0.5696406365913946,53.11383638711439,1.7794459482768008,10.78561688870161,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.333092621298019,0.09783190788147787
100,synthetic,15.689987586739527,3.6861069608439907,11.353160761354303,41.62606282113127,21.193943416544524,2.9951798858436303,2.123029282618745,1.3325292849240071,49.333401115200466,1.5839292597060721,10.65740759669878,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.529848281912936,0.09625330905842153
101,synthetic,15.88178190004038,3.135243092019481,12.760924642796649,42.47744553427458,18.50536304356195,3.029244373422726,2.7179554083561808,1.492042005528055,52.1617028214738,1.172287600145967,10.904369125108287,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.541096624216409,0.09961879343673899
102,synthetic,19.99710954612094,3.2746891039534614,10.47599543480432,39.38093879278588,20.094903092781028,3.4649961173248838,2.3501590263919225,0.9612088858375738,50.29501426372965,1.318972628884383,10.751393188806684,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.378256347863693,0.10034264074244764
103,synthetic,17.12388462407728,2.577128731835394,13.361322156117224,42.04654194113554,17.473363865479275,3.181195811947253,2.9153320828101847,1.3212307865978454,50.42385724580643,1.1571282681306818,10.844402931482716,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.480262168146995,0.10138211446734716
104,synthetic,17.083329990199402,2.982318523361349,13.744103898335274,39.21739256404936,20.609726036899062,2.7368861695870494,2.9823341214899335,0.6439086960785583,49.05427080629881,1.2375842213213237,10.67510985887897,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.324275054859809,0.09636507536034696
105,synthetic,19.30400486810268,3.734686914925142,12.694708831320934,37.721338888617645,20.73439915505786,2.1391341161367423,2.43392966973263,1.237797556106373,49.91056322266679,1.2956399166095625,10.499299820278207,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.4814881306094625,0.09582492504224004
106,synthetic,16.287259796619818,3.628493371650329,12.52089302195407,41.49058844662952,20.251861915637633,2.6970194567859944,2.4046947742439992,0.7191892164786323,51.27394871723277,1.4426265771617226,11.007932969592794,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.4343916023400665,0.094390272842332
107,synthetic,16.99253311737106,3.9855826860407237,10.686056288953061,42.28066067355692,19.574778779855503,2.673094260801876,2.432209994366781,1.3750841990540823,51.505739812958254,1.4164587102770658,10.83821571769514,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.565650600401694,0.09638504496635328
108,synthetic,19.877978229142,3.809288438161268,10.961503395175665,42.268816599833336,16.54558544846254,2.984110818642595,2.317991939802011,1.2347251307805798,53.132774206150984,1.6354566486751092,10.980234615226694,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.547875562554455,0.1003040544328026
109,synthetic,17.832103254048224,3.3263631527356043,14.14273462419393,39.52923941601092,19.973729402198746,2.0398666474959377,2.054405050860617,1.1015584524560156,48.78221878537495,1.4131454098354796,10.86757871449148,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.528080605690263,0.09391695837249435
110,synthetic,17.43096037811138,2.890276983014487,12.093280436574009,40.53747788864706,20.305372231130022,3.239917226986895,2.6173453746790485,0.885369480857103,51.31746109097578,1.5106399458493063,10.701167658967393,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.3795258825123975,0.0982928674793666
111,synthetic,19.677709719213276,2.58923003827501,11.075891373143593,41.80196782944549,19.100399276083056,2.293229764373006,2.747479710129854,0.7140922893367202,50.89530545186977,1.3943712423518047,10.803233438392548,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.43616301665681,0.09383218852929277
112,synthetic,18.77135757468946,3.7297132873570362,12.630302634430105,37.56029523893072,21.976740480634074,2.066262654416242,2.441391460604725,0.8239366689376362,50.12996705041714,1.6161953798816895,10.316906560875973,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.406036382079254,0.09311655095713617
113,synthetic,19.743227493563204,3.3652914377463894,14.030954827223626,39.65801109217189,16.192388355609634,3.4679512158506585,2.548503501563947,0.9936720762706458,49.7303789375431,1.1548909682077495,10.474334457890468,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.406549101744803,0.1043865422981433
114,synthetic,19.85442364272869,3.0710985418257177,11.987625122774965,40.75510234571621,19.093268919634557,2.1920789158216802,2.3531941890530406,0.6932083224451305,51.837098886936786,1.6222580602938697,11.013093767815064,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.454456891354565,0.093662664390269
115,synthetic,19.633846957444966,3.8991694294854735,11.957459897653317,40.941571183032885,17.304837217184385,2.6765697502778827,2.624727653471342,0.9618179114497483,52.621719704681794,1.3612654944006999,10.819567577849377,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.4740443774888305,0.09865890749034444
116,synthetic,18.61556901072693,3.08364506728312,11.072694862800718,41.54612039095144,18.938706874024,3.133309313710141,2.2831645985799085,1.3267898819237445,50.91789604581327,1.5009991480680593,10.75496110541027,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.513855168198694,0.09937446069559273
117,synthetic,19.63752429812525,3.3960917936107613,13.344738294957898,40.97970023627498,15.368031932261388,3.41827983653286,2.431733207691438,1.4239004005454299,53.24415907855027,1.5710785311833113,10.668370652732534,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.520131357176421,0.10515816115411052
118,synthetic,19.827079767408677,3.9453698683332306,14.278210608512017,38.90423956136844,16.313265049355234,2.89140904145237,2.9659621671210914,0.8744639364489377,51.173255844497305,1.4414211431104356,10.11,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.390995133814105,0.10230682084931078
119,synthetic,15.505530829677925,3.7164443533598828,12.408817756810858,42.35232989395074,18.95074876251425,3.4732164444767664,2.6679325735434793,0.9249793856661014,52.650810016067595,1.2644469258028554,10.831122463159998,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.423022364857461,0.0995197099792658
120,synthetic,16.84992183923599,3.1264289389810687,10.591995415893344,42.495191143245336,20.563253908923002,3.256575287280562,2.31283684803075,0.8037966184099441,54.04029114926328,1.342920120602026,10.751025557901041,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.424472973144283,0.09603030998056078
121,synthetic,19.371671281674068,2.5359555332919332,12.602287218836139,40.86110419810011,18.245730002770507,3.0351901543676894,2.1797308701644,1.1683307407951538,51.923085926600024,1.3561725387026284,10.870594295289171,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.486844836838416,0.09954284012896938
122,synthetic,15.942371515061508,3.016211617095022,10.484050746524858,41.95435277310138,21.631238570107232,2.607491092243726,2.889866562757424,1.4744171231088465,52.91095023417527,1.58316360322445,10.584707102428473,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.5198969246887515,0.09508701484069834
123,synthetic,15.403676400013696,3.477504201902491,14.35704543370607,41.66851086516544,19.439641037767096,2.643539182036119,2.474183993401732,0.5358988860073589,53.0496349237676,1.5368217537456066,10.681543545818942,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.411604251189062,0.09434690212028786
124,synthetic,17.673003756446377,3.990314495180271,14.79353762985967,41.46672350440154,15.282794601895143,3.0586955054442324,2.331941353366624,1.4029891534061367,52.468815766189074,1.1668366597409605,10.613798657377922,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.568172631640876,0.10305037052694561
125,synthetic,17.67449076487935,3.8736172868180643,12.837240567746617,41.628312978829356,17.78063311030977,2.6675240822809885,2.069428887774258,1.468752321361599,50.36329170765612,1.2632101252790238,11.07220190286683,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.606716869366299,0.0985314484903098
126,synthetic,16.553270925405414,2.7840452375092806,11.430236509201976,41.17852864445822,21.750612364240354,2.1414290802320104,2.9540333445512994,1.2078438944014478,50.37244403088029,1.1210910879924123,10.621685301851755,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.485589326069467,0.09268435172230043
127,synthetic,17.717477975399305,3.8483823644807704,14.859019093233556,37.52845902046121,19.933868261302266,2.724407584207676,2.50204424369203,0.8863414572231818,53.18317117048558,1.2375924655806319,10.374195278688047,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.383527830780765,0.09846434217110361
128,synthetic,17.842848573518676,3.8686731944434625,12.6860944184717,39.91922514801146,19.381926896893567,2.302800877414312,2.8806419827412353,1.1177889085055832,50.53207664451126,1.1296725035467492,10.661014376632975,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.473420880755494,0.09640196602394227
129,synthetic,17.488238511826893,3.279324397164541,12.540964573891223,41.629722497823586,18.056672425371875,3.4922223392444125,2.53490867393764,0.977946580739831,55.12921792345975,1.5417069467611972,10.758132426428514,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.4258760811868925,0.10106429450731873
130,synthetic,17.140849317544365,3.4569051163699673,14.281145018983038,39.28149525232867,19.41745810010321,2.521510452253855,2.72878255380282,1.1718541886140672,52.03760282876322,1.1547248020584278,10.422142635807429,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.460380260381981,0.09784541456623318
131,synthetic,19.802934812533124,3.0563684823125037,12.125408837570657,37.8018438002793,20.684860728309413,2.758643472114112,2.8102304024273064,0.9597094644535921,52.39848006086683,1.5798707131926675,10.648499927383764,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.358477249524344,0.09823066276952949
132,synthetic,19.41412783017039,3.6408190340948003,13.540787769213175,41.46780607205971,16.226263974992026,2.5365239472889614,2.526245418695346,0.6474259534855858,51.468259830424934,1.3028862696114143,10.896378462699252,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.454345401633356,0.09763341025464799
133,synthetic,18.911055976338975,3.6219851934286704,14.07536548109377,38.897434353231326,18.13768443219425,3.2308356239597913,2.2648283783356966,0.8608105614175153,51.69701311823326,1.261408955034197,10.318054641526803,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.3960829189201345,0.10120106205358557
134,synthetic,17.840836756456824,3.3282440549566408,14.183065205163466,42.329345417349664,15.760599722835837,2.337766499158318,2.8723054768555936,1.3478368672236547,52.45569247657168,1.5034586344281122,10.734427534456225,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.5751346354278475,0.0990561551924389
135,synthetic,19.97412106810434,3.8093680245806265,14.449495035361656,38.56289480903465,17.200435598409335,2.6024924510140646,2.2948936153026063,1.1062993981927156,52.38809597405943,1.44221308260563,10.44404966414793,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.481072802913744,0.10029875798577288
136,synthetic,19.69402677103519,3.0169613297674265,12.785008909407251,42.40255618861802,17.074097413174396,2.254699960659061,2.2147040828005213,0.5579453445381299,54.13446044321136,1.221998359185397,10.884514828434195,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.483569385289058,0.0941569587746022
137,synthetic,19.746467615046285,3.1043194127614444,14.17060446001054,37.41642378848972,19.769306308827836,2.287881742116628,2.193008471236997,1.3119882015105448,49.925722218609785,1.5460856054508993,10.35766239466941,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.493152802993016,0.09766017647066869
138,synthetic,19.822594430696007,2.8968964080192374,12.149785249500239,40.59834309588347,18.027609152696563,2.3795521248945253,2.8533701950807995,1.2718493432291553,50.898646084486366,0.9622437671823043,11.016757470343338,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.503837769379658,0.09803461871369608
139,synthetic,19.914935857679534,3.1177651604514605,12.016772016245643,37.060914901883805,21.463428774080686,2.368813380507588,2.8027967709331536,1.2545731382181347,51.91766729299543,1.5217125629655037,10.580508334941124,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.415420346250595,0.09711465015945366
140,synthetic,19.538024456952414,3.7040809079325485,11.330154363108326,42.53436671724468,16.91894075582026,2.3820925251762013,2.1485419056618595,1.4437983681037112,53.59492782419485,1.2780736194135927,10.965472375238996,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.637095817591309,0.09741424793379068
141,synthetic,17.010238990785346,2.8370342118188105,14.233355252541218,42.75494314195483,17.794367118604534,2.0526752166645,2.1781357272745945,1.13925034035617,52.20826699455049,1.8126907160774026,11.11172142336517,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.59583190726278,0.09396656552386183
142,synthetic,19.337117697412918,2.958700343107851,13.09458190586763,37.79995833100779,20.31976818590511,2.1924398877666804,2.858922189970953,1.4385114589610657,49.91388580046393,1.4467761569320465,10.3825558909585,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.474941103960079,0.09751601600566556
143,synthetic,18.641874828732046,3.161834122720837,14.383390693758514,37.851631152612086,18.69220341050791,3.117156391725131,2.9025565382444647,1.249352861699006,52.728807702938205,1.211335165461184,10.417702640281789,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.392961324631085,0.1028202859617472
144,synthetic,18.934456907250137,3.8697306255208117,11.233625267397356,39.5256371140195,20.155662523913215,3.016957778817567,2.5753995492072463,0.6885302338741602,52.89034214126909,1.4129319191346659,10.69966942098522,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.3603519459863564,0.09754523064790241
145,synthetic,16.91391581390128,3.9699678098352376,14.417649182118538,40.95702998176772,17.109242503638306,3.1552896703067828,2.3705421982165955,1.1063628402155352,51.889209419235634,1.2692343706593143,10.632942460743717,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.486684144563087,0.10118826014844871
146,synthetic,18.748528755223184,2.8864189242730545,14.333044160768363,37.212164526439295,20.222475852715554,3.3285577562875446,2.2375172694743926,1.031292754818605,49.7755750767854,1.630728087713897,10.388908270296518,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.3615016176082335,0.1013237082167313
147,synthetic,18.719973613474956,3.297419378043159,12.380669105452052,40.88480622906324,18.146725687864645,2.960658818155462,2.2216884729316213,1.3880586950148697,50.486593375593294,1.2197300576994645,10.927414700251457,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.536995682240181,0.0999982584697058
148,synthetic,19.058761856096325,3.0243454171780506,12.893046484062623,41.163056308219986,15.987191099650103,3.458519371900397,2.993181956393312,1.4218975064992003,52.73234623233145,1.4216032372550358,10.689308865270075,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.471533884391527,0.10520982009548994
149,synthetic,15.370288416845368,2.6988131214271203,14.136272977953682,41.49513988084036,19.0616815172006,3.1616258068539986,2.694003208549921,1.3821750703289482,53.03204720790977,1.1484012117075904,10.769791698214476,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.487370634089615,0.10005204748214465
150,synthetic,18.1923376388237,3.2831876393547264,13.563748468806498,41.12574945331941,18.131749262544766,2.5190957343571023,2.514417697695234,0.6697141050985607,53.3630843685603,1.4828614831752838,10.75236156126293,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.434841278373604,0.09595483549713307
151,synthetic,19.282048153278694,2.616617000387563,13.825122025890215,40.63003278908275,17.15365826465321,2.324933546276064,2.7577915976982696,1.409796622733234,50.54940451083305,1.3580814906471999,10.958914162923467,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.540995959713157,0.09894918406303772
152,synthetic,15.67539896108762,3.5403107043800794,13.373751781901117,42.12075800930364,19.77811685551818,2.1111058291080593,2.491522726655568,0.9090351320457297,49.80475599536221,1.3581046941820856,10.756970079352117,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.515193016160408,0.09237874676984369
153,synthetic,18.802108425923088,3.2088339750052857,12.495971127111117,39.193443456391805,19.33803572565748,3.3919559122487364,2.540993839554201,1.028657538108291,50.10713231137956,1.2632670722001673,10.577180848891993,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.383438060966231,0.10133119513722678
154,synthetic,18.009984817637648,3.606272705946589,10.359251677431171,42.68493128242406,18.609812069653806,2.7223873838090653,3.0138534826613275,0.9935065804363411,51.741320541150166,1.3287555622966236,10.880367886842913,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.468193575254601,0.0967696495652046
155,synthetic,16.252165433659442,2.894306998239674,12.912223707696887,38.782751302980756,21.9546576620209,3.4854171306391315,2.5794505544985387,1.1390272102646737,48.603907953720515,1.4610427395630423,10.646334920790634,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.361726148369997,0.09982326502118084
156,synthetic,19.299852718508028,3.899400187680258,11.01930313664772,40.55906494579604,18.699792102597172,3.2492555819922684,2.3335222842980508,0.9398090424804667,53.02556446578494,1.0208929883875444,10.802578483681703,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.432877513956525,0.09977600960610945
157,synthetic,17.80388687281006,3.2582542290356002,13.18335139958153,41.574903188096044,17.85826115843092,3.1237612359732996,2.366904919126191,0.8306769969463526,52.91124987153751,1.1277963162694626,10.874253342717008,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.439501251577348,0.09898006646406958
158,synthetic,15.63612980945914,2.783068315043379,14.252604394606788,42.97316309515686,18.12397637006309,2.341801679829251,2.8352752100246263,1.0539811258168594,52.84857971217526,1.648936780021634,11.214175887700465,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.517203991218092,0.09527733907556647
159,synthetic,17.908636489793576,2.5325851835561344,14.243960565680442,42.88518007133205,16.08777983480093,2.909849502793145,2.48915683081182,0.9428515212319025,50.18537358996079,1.7840760238143658,10.908742715824713,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.492702670463585,0.09926125875780246
160,synthetic,15.75019789124105,2.804185678913738,13.29993122118557,41.13030041849607,20.07371775572811,2.899140212869903,3.0484632179037785,0.994063603661777,53.39028960721932,1.4869686072103914,10.6683984629306,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.403889510608865,0.09733173802149919
161,synthetic,15.092189014375968,3.158767769808902,13.220047007249342,41.98791728236739,19.27282876422015,3.1649726538330736,2.8915716872257775,1.2117058209193878,52.9605929145209,1.2626568624617938,10.866055657606315,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.45931908597095,0.09918589924283928
162,synthetic,17.069651595273005,2.7650004719907426,14.122077713417465,38.721049893283514,21.479806681157072,2.302022478579073,3.022530207123944,0.5178609591751808,51.518102148082775,1.5705463794914272,10.667080138895052,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.312419430504309,0.0935392955750576
163,synthetic,19.624812363534726,3.927893185121362,10.060259315079627,38.123395098076514,20.341135077437237,3.455302358854765,2.9964924406995563,1.470710161196213,50.32528725426522,1.5436657120069381,10.536470294328899,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.400528353270375,0.10328600025929668
164,synthetic,17.751617528488197,2.6172342098280823,14.24894598902518,39.63247841834736,19.29679779066308,2.9221051162824336,2.458978970844555,1.0718419765211091,52.44882348127695,1.1906564936639508,10.580404958443129,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.4305761465087,0.09892561869848232
165,synthetic,16.56107136461039,3.9541878755883815,13.665622372797728,42.76852759701924,17.582919873102416,2.2622110793495076,2.2415375514223004,0.96392228611005,51.8279294488703,1.1616813513279507,11.07646878160315,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.565281376360961,0.09466685539997308
166,synthetic,19.71284200157169,3.6012195186413773,11.076218740895749,38.346897021435474,21.016927933932287,2.5673007845145217,2.9368944010277707,0.7416995979811309,52.5772054553611,1.3280894810768415,10.761714330700324,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.342341186883929,0.09608705766214157
167,synthetic,18.09330305968159,3.890005732121923,11.289470045738971,40.64170569175285,19.850486134100983,3.480968929935716,2.165658115967304,0.5884022907006744,53.81820125848253,1.3758927278222655,10.688055275299828,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.364251374208338,0.09836118992950914
168,synthetic,19.22849700323486,3.280107868392232,14.21365984403236,38.39177318298567,18.124726445005965,3.429462742340155,2.7158740486895105,0.6158988653192494,53.40543939631641,1.335143747838509,10.441952462151058,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.296263503795299,0.10227323661565249
169,synthetic,19.051512776367332,3.066756466289236,12.652205898015394,40.63069065083433,19.154609147095346,2.0327470874687172,2.566646714530808,0.8448312593988379,51.457297713804685,1.1724841256325889,10.700180220096422,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.473175848481323,0.0936680269982812
